fp_n,tp_n,fp_mean,tp_mean,fp_median,tp_median,fp_p25,fp_p75,fp_p95,tp_p25,tp_p75,tp_p95,diff_mean,ratio,cohens_d,ttest_p,mannwhitney_p,event_type,metric
282,80,90.48514832803943,54.77212536064896,90.91111293439343,55.52550641774381,64.62353539402778,111.62866430772398,155.570862486206,53.66963725196408,58.315120972996255,72.27262580873348,35.71302296739047,1.652029161407136,1.3918656533670826,6.417938330426675e-38,7.599432627695465e-23,Pause,mean_hr_bpm
282,80,0.41580924988063056,0.24067220666952366,0.46287790645030485,0.13187999433588649,0.08307880001760207,0.5653653306836233,0.8272092844836165,0.11081306060976835,0.1684872307314505,0.9041232294091256,0.1751370432111069,1.727699494821994,0.5360363075375624,4.16735067688655e-05,1.8914631194994342e-05,Pause,rr_cv
227,62,1.7463581931244283,1.0028247783262159,1.791759469228055,0.9624283699287406,1.4469189829363254,2.10852685810727,2.772588722239781,0.7103928998542706,1.2500005094487219,1.6094379124341003,0.7435334147982124,1.7414390139414198,1.374658669529777,5.8813803535011984e-21,2.6573905082821316e-16,Pause,samp_en
300,82,42.7,26.0,42.0,28.0,29.75,57.0,80.05000000000001,27.0,30.0,34.85000000000001,16.700000000000003,1.6423076923076925,1.0345383034143993,3.335443806213957e-23,6.072711816806357e-16,Pause,n_peaks
17,169,17.99149276063718,10.629540350875283,11.519544518650779,10.856017813487705,9.899365288727116,16.53629171744069,35.937102075145496,3.404617096323259,12.88020023008196,26.432775224465768,7.361952409761896,1.69259367449089,0.4575667187329569,0.19147671635080105,0.1039971992264715,Prolonged RR Interval,mean_motion
17,169,399.7903499324063,407.8267909165893,398.82603730996925,405.8669317973749,396.40055064720724,403.1206465521442,410.8760475655297,401.01930022434783,409.14118448291583,423.2782190558427,-8.036440984183002,0.98029447509782,-0.6652802635070936,0.00020960327491649662,0.0017003044224328798,Prolonged RR Interval,max_motion
17,169,52.75602370602043,40.95177113194783,50.04709005540212,49.54611317759211,49.45507959154307,50.746110668543196,61.763610994007806,23.067900619647105,50.12161384353639,56.219815265765824,11.8042525740726,1.2882476690944318,1.0155479472145823,9.592299276605694e-05,0.010003116189922149,Prolonged RR Interval,std_motion
17,169,7.5750187628097345,3.2225254666632632,2.107771957672755,2.263311045497707,1.9341466325252243,3.213936011565499,22.40418017894458,1.4195180241689531,3.627482925920855,10.868010888730792,4.352493296146472,2.350646671740107,0.3162770682187514,0.379084118023988,0.2919186080757684,Prolonged RR Interval,median_motion
17,169,32.07963771897029,62.70216242406366,34.77909433886178,37.00739219524477,24.392912835657633,40.24260515886998,41.394177402786475,31.51153951042342,119.88747518162677,133.24308955237572,-30.62252470509337,0.5116193202717815,-0.9582034993945273,2.378100047475651e-10,0.09431991529397146,Prolonged RR Interval,peak_ratio
17,169,22.73244781783681,24.93376598587517,25.806451612903224,22.58064516129032,18.064516129032256,30.32258064516129,31.999999999999996,15.483870967741936,36.516129032258064,41.264516129032245,-2.201318168038359,0.9117133701629593,-0.20909424627734172,0.38916587842422934,0.4886083309347674,Prolonged RR Interval,zero_motion_pct
17,169,16.482403659094608,15.508921248173836,13.173165825419776,14.923779482436242,10.360145011275531,26.319034108304102,31.155409467330674,11.311597950002595,17.337242551119697,30.02506411064063,0.9734824109207718,1.062769189123028,0.10649950262144992,0.7179582019057358,0.8835196384759791,Prolonged RR Interval,kurt
17,169,0.003976765761563231,0.005010852310806942,0.0018240597602286433,0.0014554580464345589,0.0004269224772331596,0.005556478891194632,0.012246906897641081,0.0006527214672388074,0.005795432625658598,0.015083370924056292,-0.0010340865492437113,0.7936306071097946,-0.12638032323614412,0.5159253790292183,0.8611853189927213,Prolonged RR Interval,baseline_drift
17,169,1.255963846889519,3.3086769826183104,1.159682488077846,3.434806886341398,0.3938914492277582,1.6350569617583524,3.2112008809340553,0.489754981066567,5.401464858707748,7.582366503793645,-2.0527131357287915,0.3795969970739229,-1.0697817654090693,1.3243099548376943e-07,0.002775033675167925,Prolonged RR Interval,snr_proxy
