mean_motion,max_motion,std_motion,median_motion,peak_ratio,zero_motion_pct,n_samples_ecg,fs,n_peaks,qrs_width_ms,qrs_width_max_ms,n_wide_qrs,mean_hr_bpm,rr_cv,hr_regularity,premature_pct,kurt,baseline_drift,snr_proxy,samp_en,json_path
30.277174358933483,372.4288082745747,49.19832182222438,15.66631457434109,12.3006457458287,3.225806451612903,3968,128,23,70.3125,125.0,1,45.52950687146322,0.9174150183495945,0.08258498165040551,50.0,1.1267282286093616,0.002307205251496571,0.7130182367895251,1.6094379124341003,Sinus Tachycardia/False/._2025-02-07_ECGRec_202430_E115582_duration=11s_pos=16046-17411_src=json.json
82.9643839992864,520.3861794201467,95.23187099454134,49.563352284303306,6.272404471203188,1.2903225806451613,3968,128,35,62.5,125.0,1,68.67964229352972,0.9417445587662648,0.05825544123373516,2.9411764705882355,3.752351306577946,0.0339636514637911,0.5996734186012341,0.807750563298949,Sinus Tachycardia/False/._2025-02-10_ECGRec_202428_E1R4900_duration=17s_pos=8486-10582_src=json.json
157.95029454481931,741.6241054305588,145.30494723231632,129.89327183761833,4.69530052395577,1.2903225806451613,3968,128,65,70.3125,132.8125,1,125.5799693408278,0.21525017094227974,0.7847498290577203,3.125,5.169776088594009,0.005733727584382438,0.7487545733256517,0.36176067387343525,Sinus Tachycardia/False/._2025-02-19_ECGRec_202428_E1R4900_duration=11s_pos=23756-25162_src=json.json
38.091051171306674,419.39653128148257,56.06701700662996,19.62445485675868,11.010368770999891,2.5806451612903225,3968,128,38,66.40625,125.0,1,101.92252510760403,0.6701339605476796,0.3298660394523204,18.91891891891892,8.661839510535446,0.011927435537691527,1.374120509145274,0.9395475940384223,Sinus Tachycardia/False/._2025-02-21_ECGRec_202428_E1R4917_duration=13s_pos=28988-30624_src=json.json
24.281059460740792,410.1413836849455,63.82525400382122,6.257466699970626,16.8914114911945,10.909090909090908,2816,128,58,62.5,117.1875,0,160.94117647058823,0.15764043966527042,0.8423595603347296,3.508771929824561,4.866964470131242,0.0024624905070402946,2.06217855505324,1.5841201044498106,Sinus Tachycardia/False/._2025-02-21_ECGRec_202428_E1R4917_duration=12s_pos=73790-75292_src=json.json
63.55605363850677,670.0213719862742,96.84093742504737,28.76031600224138,10.542211529605044,3.870967741935484,3968,128,48,85.9375,148.4375,5,92.9590522791656,0.9679292050561131,0.03207079494388687,36.170212765957444,17.396036707077727,0.0046957961333011075,3.020582946429941,0.2419903514057829,Sinus Tachycardia/False/._2025-02-27_ECGRec_202436_E116334_duration=7s_pos=9496-10368_src=json.json
40.11162250439671,391.27031192214145,66.38082283369913,14.422908644888931,9.75453690821698,2.608695652173913,2944,128,45,93.75,132.8125,10,120.04262877442274,0.5475307734837265,0.4524692265162735,18.181818181818183,5.60911199792765,0.0009461250513683832,1.3554594542862988,1.1174807729724925,Sinus Tachycardia/False/._2025-02-28_ECGRec_202428_E1R5006_duration=7s_pos=612-1492_src=json.json
28.958725376955677,397.79709458007017,50.62556055054533,16.302405376499074,13.73669164181968,6.451612903225806,3968,128,31,70.3125,109.375,0,58.52171704343408,0.8564338566564487,0.14356614334355133,50.0,75.75507439355556,0.04380538048337468,0.20162763074837614,1.8562979903656263,Sinus Tachycardia/False/._2025-03-01_ECGRec_202428_E1R4997_duration=21s_pos=7433-10064_src=json.json
18.956250288166817,401.1194740213325,50.615731591209176,8.70447962951787,21.160274145116755,5.0,3584,128,62,105.46875,156.25,20,133.24232081911262,0.4313991073947177,0.5686008926052823,29.508196721311474,3.4177162791089017,0.009534537595613584,0.9919530658878885,2.03688192726104,Sinus Tachycardia/False/._2025-03-03_ECGRec_202428_E1R5006_duration=6s_pos=1210-1977_src=json.json
28.25783425625138,399.1420309279863,54.86478923554441,12.585438227919576,14.125003819593205,3.225806451612903,3968,128,73,85.9375,148.4375,7,145.0196695515342,0.5337926359875478,0.4662073640124522,8.333333333333334,9.713076227238139,0.0032665694263579073,1.1656470313566039,0.8854536260396042,Sinus Tachycardia/False/._2025-03-03_ECGRec_202428_E1R5006_duration=18s_pos=44435-46734_src=json.json
22.11507089850592,415.78911749409775,52.20873616298805,11.438362998719143,18.80116507883423,8.38709677419355,3968,128,48,105.46875,171.875,10,93.36782203828247,0.7808347149432843,0.21916528505671573,38.297872340425535,6.514840488105891,0.04749024885801616,0.6601292656796608,1.0704414117014134,Sinus Tachycardia/False/._2025-03-03_ECGRec_202428_E1R5006_duration=7s_pos=31591-32467_src=json.json
45.687686324664384,443.818910453718,73.3211381409715,22.516661883951627,9.714190768726512,1.2903225806451613,3968,128,20,93.75,179.6875,3,37.16760061130922,1.0869124548321223,0.0,42.10526315789474,4.712784830513951,0.003471820632352829,0.8785529655294193,0.8938178760220964,Sinus Tachycardia/False/._2025-03-03_ECGRec_202428_E1R5006_duration=7s_pos=43526-44348_src=json.json
66.55864078777103,575.1035911381215,80.2806630715153,40.32433403598412,8.640554790344094,1.935483870967742,3968,128,15,85.9375,125.0,1,27.484662576687118,1.1475800448187818,0.0,42.857142857142854,7.22123871509649,0.015981229661581203,0.8405487180175241,,Sinus Tachycardia/False/._2025-03-03_ECGRec_202428_E1R5006_duration=7s_pos=25018-25857_src=json.json
