mean_motion,max_motion,std_motion,median_motion,peak_ratio,zero_motion_pct,n_samples_ecg,fs,n_peaks,qrs_width_ms,qrs_width_max_ms,n_wide_qrs,mean_hr_bpm,rr_cv,hr_regularity,premature_pct,kurt,baseline_drift,snr_proxy,samp_en,json_path
23.241923138061903,405.193365796635,49.31073799622084,10.54191806486282,17.433727233154254,2.5806451612903225,3968,128,36,62.5,101.5625,0,68.9584402257568,0.11061861796459785,0.8893813820354022,5.714285714285714,6.8213256917985685,0.006106839669034728,0.5641962797901812,0.7308875085427924,Isolated Ventricular Beat/False/._2025-02-01_ECGRec_202428_E1R4887_duration=1s_pos=37025-37089_src=json.json
16.903955261994355,389.6391554739935,49.3085985703717,5.724019228834365,23.050175321976564,12.903225806451612,3968,128,32,70.3125,140.625,1,62.817941952506594,0.3168826988706264,0.6831173011293736,19.35483870967742,5.155140800109871,0.0017762156038610838,0.5850620399790251,1.0360919316867756,Isolated Ventricular Beat/False/._2025-02-01_ECGRec_202428_E1R4887_duration=1s_pos=3502-3566_src=json.json
10.879253932669045,403.51395741564835,50.05632408093525,2.2370393080632933,37.0902198645926,19.35483870967742,3968,128,36,62.5,78.125,0,68.50152905198777,0.023236783486323864,0.9767632165136761,0.0,11.853320439151126,0.0014381683915402196,1.4437986055935514,,Isolated Ventricular Beat/False/._2025-02-01_ECGRec_202428_E1R4887_duration=1s_pos=19925-19989_src=json.json
19.487243263299177,403.1024788465464,49.81158478763319,7.183145779934064,20.685453181582965,9.67741935483871,3968,128,43,62.5,117.1875,0,82.30671089563664,0.043531991763756675,0.9564680082362433,0.0,7.500734019539461,0.003694565733828782,0.9914804385879021,0.34032580593720285,Isolated Ventricular Beat/False/._2025-02-01_ECGRec_202428_E1R4887_duration=1s_pos=19978-20042_src=json.json
12.259139894481805,393.86417013356987,49.04305270350735,3.797773574734431,32.12820323411566,18.70967741935484,3968,128,41,54.6875,85.9375,0,80.56648308418568,0.2905146520844553,0.7094853479155447,5.0,15.099744593851515,0.0013647360926733144,0.5383550395671689,0.36000273403140703,Isolated Ventricular Beat/False/._2025-02-01_ECGRec_202430_E115582_duration=1s_pos=16110-16174_src=json.json
25.028022476598146,404.00344253101906,57.15511674736333,10.719412514085924,16.142043454161403,4.3478260869565215,2944,128,28,62.5,125.0,2,72.63047285464098,0.4020847949531359,0.5979152050468641,37.03703703703704,4.547490918778569,0.0025391678302324775,0.9309367573168771,2.3978952727983707,Isolated Ventricular Beat/False/._2025-02-02_ECGRec_202428_E1R4887_duration=1s_pos=965-1029_src=json.json
21.429691010348307,395.71880724581086,51.36847288811166,8.9715571229938,18.46591201846111,5.806451612903226,3968,128,28,78.125,156.25,4,53.30591259640103,0.5933742225008419,0.40662577749915807,40.74074074074074,4.602514029722329,0.03621187140445473,0.3329833623987075,1.791759469228055,Isolated Ventricular Beat/False/._2025-02-02_ECGRec_202430_E115582_duration=1s_pos=9263-9327_src=json.json
17.9756651279449,402.3521561393322,66.32874146502927,2.8884679047259665,22.38315694536833,18.823529411764707,2176,128,1,,,0,,,,,41.6442720210895,0.0021062541413289252,1.9501437215184383,,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R4887_duration=1s_pos=245-309_src=json.json
12.1545905270706,421.719310369421,50.54197413884195,2.4974312826715472,34.69629641030482,18.70967741935484,3968,128,25,70.3125,156.25,2,48.13789501175242,0.05603247919719601,0.943967520802804,0.0,10.530131112913445,0.005037214896109438,0.6879893358064179,0.916290731874155,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R4887_duration=1s_pos=55404-55468_src=json.json
47.434844993481974,402.3964582874132,67.45484486914144,19.805465963880664,8.48314039730848,3.870967741935484,3968,128,37,62.5,148.4375,5,71.7384535547483,0.1717727256048405,0.8282272743951595,8.333333333333334,11.026963827485114,0.005441128331646985,0.9388275178304293,1.7346010553881064,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R4887_duration=1s_pos=40358-40422_src=json.json
13.431573351774285,412.8751495089189,50.76719738269128,3.5408693593650398,30.739147824050793,12.258064516129032,3968,128,9,109.375,156.25,3,22.79777365491651,0.9765629651251029,0.023437034874897122,50.0,7.6844912439794815,0.008527100411344928,0.7760142269947743,,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R4992_duration=1s_pos=61692-61756_src=json.json
10.58374257381023,403.4680386376224,50.06410176803866,2.3228409148388085,38.1214865821216,22.58064516129032,3968,128,11,101.5625,171.875,4,20.392989909718533,0.9787122050690645,0.021287794930935466,20.0,77.54439374187231,0.0025670246662992248,0.7822865495085525,,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R4992_duration=1s_pos=45748-45812_src=json.json
10.864991491427132,401.15590291273793,50.04738227540705,2.636406514088252,36.92187576100622,21.935483870967744,3968,128,28,101.5625,179.6875,7,54.22594142259414,0.14104524702224883,0.8589547529777511,7.407407407407407,4.277419745498704,0.003543868882340977,0.7614207640288474,0.1895767276751266,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R4992_duration=1s_pos=10135-10199_src=json.json
16.457677997123454,396.12852732789696,48.73361847900224,5.812967424553395,24.069525684462192,7.741935483870968,3968,128,38,70.3125,125.0,2,73.5784567581564,0.18478725344356897,0.8152127465564311,10.81081081081081,8.441508702761272,0.0010546851815849477,1.4749967497244556,0.38822330167365837,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R5004_duration=1s_pos=50575-50639_src=json.json
20.099201219414898,408.87818911544207,62.49991649541948,7.323624478573043,20.34300588908373,8.421052631578947,2432,128,22,78.125,125.0,2,71.07977082415161,0.15238559918870842,0.8476144008112916,9.523809523809524,18.7745857559246,0.002438543039625278,1.5438691648391711,0.5663954749208014,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202428_E1R5004_duration=1s_pos=503-567_src=json.json
43.92012668485023,437.2626105393095,63.88820252648145,28.337974330182035,9.955859274292102,0.0,2560,128,24,78.125,132.8125,1,73.05210918114145,0.25830233893176296,0.7416976610682371,8.695652173913043,4.386755742117972,0.002796561471281091,0.640323491122225,0.7884573603642702,Isolated Ventricular Beat/False/._2025-02-03_ECGRec_202430_E115582_duration=1s_pos=557-621_src=json.json
12.656332869350411,395.1903550174238,48.886654438611465,4.631919020997688,31.224710022421924,14.838709677419354,3968,128,35,62.5,109.375,0,69.15254237288136,0.3711703267819931,0.628829673218007,29.41176470588235,13.513968736128234,0.002688093679281904,1.377495870787088,0.8075575317376895,Isolated Ventricular Beat/False/._2025-02-04_ECGRec_202428_E1R4887_duration=1s_pos=27205-27269_src=json.json
31.852043643225198,405.6922132730605,59.07695977184306,12.809886778449076,12.73677146372296,9.032258064516128,3968,128,38,62.5,140.625,2,72.23182511438739,0.15539230815347083,0.8446076918465292,8.108108108108109,3.7672375953262236,0.00310015083448245,0.6246951794449976,0.6179237593223578,Isolated Ventricular Beat/False/._2025-02-04_ECGRec_202428_E1R4887_duration=1s_pos=18581-18645_src=json.json
26.267126679371817,403.3921206697868,52.265565012717445,11.980317993195989,15.357298506093604,5.161290322580645,3968,128,43,62.5,148.4375,1,82.8351309707242,0.2528326514853511,0.7471673485146488,14.285714285714286,6.004553323699277,0.060273986833371276,0.9224276493620215,0.6225296133459919,Isolated Ventricular Beat/False/._2025-02-04_ECGRec_202428_E1R4887_duration=1s_pos=3127-3191_src=json.json
12.575728340972343,403.7427239773249,49.36092714612714,3.8850678867846655,32.10491519262516,15.483870967741936,3968,128,38,62.5,109.375,0,73.14285714285714,0.0637916569618395,0.9362083430381605,2.7027027027027026,7.6562048281748645,0.005945111583776589,1.3647238750483512,0.6319927574066146,Isolated Ventricular Beat/False/._2025-02-04_ECGRec_202428_E1R4887_duration=1s_pos=5571-5635_src=json.json
15.12070153929026,399.71184199239474,49.75391941913456,4.02214030183079,26.434740115663736,16.129032258064516,3968,128,34,85.9375,125.0,2,64.34120335110434,0.19120724054242821,0.8087927594575718,9.090909090909092,16.535042121527457,0.0026413986138981893,1.213323532022334,0.6931471805599453,Isolated Ventricular Beat/False/._2025-02-04_ECGRec_202428_E1R4887_duration=1s_pos=74096-74160_src=json.json
