cohort,event,mean_motion_mg,std_motion_mg,max_motion_mg,dynamic_range_mv,flat_pct,clip_pct,baseline_drift,hf_noise_ratio,snr_proxy,kurt,rr_cv,pct_physiologic_hr,mean_hr_bpm,sqi_score_ecg,sqi_score_amb
TP,Atrial Fibrillation,0.34605931278737767,0.6165332244898686,5.020160469799646,8.085,0.0,0.07560483870967742,0.059105534206484955,5.24990556626309e-05,1.314490838002221,21.14619968985755,0.15544570023670307,100.0,69.1891891891892,0.8234851228620209,0.8206353759049384
TP,Atrial Fibrillation,0.37794344472792624,0.7112214222466005,5.660128939198626,3.238,0.0,0.0,0.004769859512128639,1.7010768296833585e-05,1.787817349932058,12.111275558337097,0.13900842969427388,100.0,108.19047619047619,0.8602460898682266,0.8569948461630413
TP,Atrial Fibrillation,0.3529583424876228,0.9023137955732629,7.4964336440265855,11.189,0.0,0.0,0.009578511385392195,0.00010990417210884714,1.4333474010760818,22.18709265012893,0.15200078736112274,100.0,71.11111111111111,0.8333397717503455,0.8303984295046853
TP,Atrial Fibrillation,0.319161541852979,0.6362271403183171,5.4216591356852,1.212,0.0,0.0,0.0023336910284487305,0.00026683003552114117,1.6313098986494963,4.515789968521184,0.20569824426905878,100.0,132.41379310344828,0.7664877646342936,0.7640414304665724
TP,Atrial Fibrillation,0.4278213138039718,0.8289068232796927,6.54517125889564,8.454,0.0,0.0,0.09869661478966396,0.00029668914912798496,2.2668667701046052,9.233818176099135,0.2677988858041139,100.0,98.46153846153847,0.8800546149038078,0.8762895536881339
TP,Atrial Fibrillation,0.44691989239209373,0.6163296902665037,4.795681740353672,4.368,0.0,0.0,0.02631630986108022,0.00013511967988441974,3.268234557543821,13.651216684046414,0.19458381576513364,100.0,108.16901408450704,0.9389989769966587,0.9348024037791024
TP,Atrial Fibrillation,0.4868665685788981,0.8281487963475477,7.1735246636091246,6.582,0.0,0.0,0.033867238119677776,0.00015337681285863697,0.9645016875514599,5.43867001816858,0.30255798989471944,100.0,96.0,0.7248389824219924,0.7213099837405522
TP,Atrial Fibrillation,0.3766063057718005,0.7918886385893933,6.427986252818141,7.0920000000000005,0.0,0.0,0.0020715040887652144,1.8855539672202764e-05,1.0011855727021248,40.118900791239646,0.26957772965688226,98.52941176470588,146.2989840348331,0.794354227349101,0.7913626392387394
TP,Atrial Fibrillation,0.2610890554907626,0.8145766273038225,7.008665717417343,2.725,0.0,0.0,0.018160840362047445,0.00031178767326822725,2.946437502856022,20.391107844514742,0.3211176125909131,97.36842105263158,83.93693263258481,0.922250627198298,0.9198427317464883
TP,Atrial Fibrillation,0.28003684952261443,0.8351963613420171,6.705310512609979,10.326,0.0,0.0,0.003346317213709935,0.00017588842314685384,5.87317160390527,10.009242818622242,0.17716734346367838,94.44444444444444,134.73684210526315,0.9799413967936965,0.9771971997789476
TP,Atrial Fibrillation,0.3639244678971803,0.8203991576612929,6.785216334630158,1.262,0.0,0.0,0.00044869864606177215,5.6110422595511085e-05,5.147746447566767,6.2233910467052755,0.24326057873244414,100.0,107.41784037558685,0.9245616600211646,0.9211969539195513
TP,Atrial Fibrillation,0.29654576760185664,0.5871594845169666,4.806138077304168,1.121,0.0,0.0,0.011953245556061405,0.0002546768092836824,2.127246891668003,4.7196606203159055,0.23215090571252175,97.1830985915493,142.22222222222223,0.7995998700684164,0.7972286904959786
TP,Atrial Fibrillation,0.4457629910143629,0.7876609071885136,6.6028719671144716,2.274,0.0,0.0,0.0027362536592033795,0.00015697418028057846,1.3314138412925802,7.861685964837077,0.28005625447510984,92.85714285714286,58.62937062937063,0.7822489366215499,0.7787619603644876
TP,Atrial Fibrillation,0.11718749999999997,0.7599639241540515,6.054687499999999,1.332,0.0,0.0,0.0024189781184552096,1.9134660946729317e-05,0.7820166024042106,10.553580294261707,0.2248265691283711,96.66666666666667,62.50512803546616,0.7714772471581982,0.7705731722591846
TP,Atrial Fibrillation,0.49535026962601897,0.6957536309350872,5.649518195669145,10.942,0.0,0.0,0.16408138214491189,4.906264948161089e-05,0.30552320151717016,20.16611633958495,0.28674222871965377,97.77777777777777,83.47826086956522,0.7271137976774411,0.7235120375201579
TP,Atrial Fibrillation,0.37952123946302946,0.7271484653954088,5.941542427245242,3.172,0.0,0.0,0.060333626678718125,2.640327397739388e-05,1.695042305938103,9.13952940877809,0.17165668092950065,100.0,120.95238095238095,0.8405994035304221,0.8374091502552246
TP,Atrial Fibrillation,0.2737155219320088,0.7899283976786733,6.636257814993409,2.588,0.0,0.0,0.0009654254582768148,0.0003872019518479727,2.6381836241881955,23.80967050383873,0.4051745866249157,90.9090909090909,73.84615384615384,0.8981983982621196,0.8957398898283315
TP,Atrial Fibrillation,0.2792622787045518,0.728386436043666,6.108794001719575,2.303,0.0,0.0,0.019883016381551908,5.227284582205344e-05,1.8784265877401296,4.14309791966502,0.2759829990266182,100.0,134.73684210526315,0.7787634986909365,0.7765887059987729
TP,Atrial Fibrillation,0.25317891550988336,0.5717921640529069,4.791168782155451,4.687,0.0,0.0,0.012973632300305854,0.0003084432542362687,1.6896423256263933,19.72882162465312,0.3242423756912295,100.0,73.14285714285714,0.8531074822120936,0.8509475939404954
TP,Atrial Fibrillation,0.24578628727993165,0.8168548050679214,6.657404302783367,8.446000000000002,0.0,0.0,0.07800395640923123,0.00012633973098553615,1.173851620910265,7.339193340607574,0.25386261280393085,100.0,98.46153846153847,0.7718278550490141,0.7699308080198968
TP,Atrial Fibrillation,0.45327002499657093,0.713815887156522,5.919686692650253,2.6660000000000004,0.0,0.0,0.006079685381342555,0.00016228609452463227,3.224510528100664,9.458599493433802,0.19737106040205912,100.0,75.29411764705883,0.9292619604484373,0.9250498945280291
TP,Atrial Fibrillation,0.5617449511932319,0.6719406059229122,5.550776883073408,4.032,0.0,0.0,0.0016217413772155985,1.789986031224169e-05,1.6048217094649597,8.970961219002282,0.19831887022690417,100.0,135.93984962406014,0.8313090050153026,0.8266391686508144
TP,Atrial Fibrillation,0.3994752784171028,0.7389726709020769,6.059222133196755,9.974,0.0,0.0,0.007910347332331424,0.00039385761313348166,1.2691121797835965,14.287096787984172,0.24043069853801158,100.0,100.39644565960356,0.8198458550061074,0.8165707734942307
TP,Atrial Fibrillation,0.38224635896500997,0.9050076159663245,7.39267954450238,4.436,0.0,0.0,0.0062459576940250205,0.000277203141271171,1.8467358103370073,16.584374557235726,0.33075594185978613,100.0,70.45871559633028,0.8644126290166858,0.8611084432158358
TP,Atrial Fibrillation,0.24648935246308745,0.8623408433536847,7.11752221963839,4.373,0.0,0.0,0.0048463969767539635,0.0004121330251795216,3.0858666070201815,20.416107423702222,0.2423917052101779,100.0,63.735537190082646,0.9320065488178363,0.9297092519107416
TP,Atrial Fibrillation,0.20976747199998544,0.6432413241551382,5.274271212023918,4.955,0.0,0.0,0.004879458215876012,0.0002797049771175004,1.7928400724946494,18.416421189665844,0.3071839707775146,100.0,76.4349376114082,0.8606047326822994,0.8587994638906395
TP,Atrial Fibrillation,0.4956386630744985,0.7189940987474283,6.923004321636089,7.255,0.0,0.0,0.011385816277117261,0.00013116535381166818,2.000230616507573,12.00460344466141,0.15694073064973577,100.0,118.15384615384616,0.874850112006945,0.8705140166078881
TP,Atrial Fibrillation,0.3523839882601055,0.6848532831293906,5.801289681213432,8.768,0.0,0.07560483870967742,0.011262742873039525,0.00010904278403474731,0.7833405569726961,21.612328204475205,0.29755939347900706,100.0,83.93693263258481,0.776449815109969,0.7737137302846463
TP,Atrial Fibrillation,0.2804552688139935,0.6212269221059185,5.029077105189653,13.408999999999999,0.0,0.0,0.16604417496220494,8.30209653931861e-05,1.3193885380205295,8.514028497230337,0.236959272688972,100.0,105.20547945205479,0.801753071863779,0.7995045131308589
TP,Atrial Fibrillation,0.3001640400284606,0.7615927418645285,6.262511645201651,2.375,0.0,0.0,0.04714925221433128,0.0002609505153309379,2.1362029908640907,28.656681096851006,0.28063948849887926,96.96969696969697,65.64102564102564,0.8790460775283528,0.876407497308332
TP,Atrial Fibrillation,0.16861403748332254,0.7991022869948292,6.411236146370998,3.835,0.0,0.0,0.011069833096983506,0.00016648328831075842,1.8587824392082015,8.553048980857739,0.2525257802758004,100.0,74.5631067961165,0.8435493506812537,0.8421270080629056
TP,Atrial Fibrillation,0.14423182082513913,0.7919414572655612,6.319836951184894,2.808,0.0,0.0,0.03646501581065981,5.0119685803215126e-05,1.9970667404782827,11.885507196307472,0.22464837749539746,100.0,72.45283018867924,0.8746410713180239,0.8733795605751775
TP,Atrial Fibrillation,0.3750900277157755,0.7012975415151554,5.531308318531376,3.174,0.0,0.0,0.004934271286400524,2.456967444200399e-05,1.8844809964146652,10.086639781138663,0.17149542027888415,100.0,121.9047619047619,0.8670352482567234,0.8637830855037317
TP,Atrial Fibrillation,0.4744036539397123,0.8888775590674851,7.258165693774236,17.453,0.0,0.0,0.005119404113049919,0.00010961410470860788,1.1531327196332888,12.163465919802249,0.20970476938471275,100.0,108.16901408450704,0.8099509272455203,0.806108490451549
TP,Atrial Fibrillation,0.42669075055022765,0.7314282412154438,5.8813782339777,3.329,0.0,0.0,0.018188249504359356,3.06545728852663e-05,1.6763995971929713,9.553608368231625,0.1797056827113679,100.0,122.88786482334869,0.8454300574647783,0.8418226856072046
TP,Atrial Fibrillation,0.19280574356228047,0.6661497062390456,5.3773046476313295,9.591000000000001,0.0,0.0,0.011074466561529245,0.0004401610225092971,1.6313427363709643,15.012811415918673,0.28238648877329925,100.0,79.17525773195877,0.8487533915375862,0.8471169462500221
