thr,sens,spec,ppv,f1,youden,tp,fp
0.003734465455636382,0.975609756097561,0.302,0.1864801864801865,0.3131115459882583,0.277609756097561,80,349
0.003751779440790415,0.975609756097561,0.304,0.18691588785046728,0.3137254901960784,0.279609756097561,80,348
0.003763754153624177,0.975609756097561,0.306,0.1873536299765808,0.3143418467583497,0.281609756097561,80,347
0.003803881350904703,0.975609756097561,0.308,0.18779342723004694,0.31496062992125984,0.283609756097561,80,346
0.0038093365728855133,0.975609756097561,0.31,0.18823529411764706,0.3155818540433925,0.285609756097561,80,345
0.0038099591620266438,0.975609756097561,0.312,0.18867924528301888,0.31620553359683795,0.287609756097561,80,344
0.003813528222963214,0.975609756097561,0.314,0.18912529550827423,0.31683168316831684,0.289609756097561,80,343
0.0038205052260309458,0.975609756097561,0.316,0.1895734597156398,0.31746031746031744,0.291609756097561,80,342
0.003821672173216939,0.975609756097561,0.318,0.19002375296912113,0.31809145129224653,0.293609756097561,80,341
0.00382434343919158,0.975609756097561,0.32,0.19047619047619047,0.3187250996015936,0.295609756097561,80,340
0.0038261516019701958,0.975609756097561,0.322,0.1909307875894988,0.3193612774451098,0.297609756097561,80,339
0.003830798203125596,0.975609756097561,0.324,0.19138755980861244,0.32,0.299609756097561,80,338
0.0038681686855852604,0.975609756097561,0.326,0.19184652278177458,0.32064128256513025,0.301609756097561,80,337
0.0038757717702537775,0.975609756097561,0.328,0.19230769230769232,0.321285140562249,0.303609756097561,80,336
0.0038889457937330008,0.975609756097561,0.33,0.1927710843373494,0.32193158953722334,0.305609756097561,80,335
0.0039047840982675552,0.975609756097561,0.332,0.1932367149758454,0.3225806451612903,0.307609756097561,80,334
0.003907255362719297,0.975609756097561,0.334,0.1937046004842615,0.32323232323232326,0.30960975609756103,80,333
0.003923375159502029,0.975609756097561,0.336,0.1941747572815534,0.32388663967611336,0.31160975609756103,80,332
0.00393300037831068,0.975609756097561,0.338,0.19464720194647203,0.32454361054766734,0.31360975609756103,80,331
0.003933747764676809,0.9634146341463414,0.338,0.1926829268292683,0.32113821138211385,0.3014146341463415,79,331
0.003956846427172422,0.9634146341463414,0.34,0.19315403422982885,0.32179226069246436,0.3034146341463415,79,330
0.003957713022828102,0.9634146341463414,0.342,0.19362745098039216,0.3224489795918367,0.3054146341463415,79,329
0.00395858334377408,0.9634146341463414,0.344,0.1941031941031941,0.3231083844580777,0.3074146341463413,79,328
0.003973286598920822,0.9634146341463414,0.348,0.19506172839506172,0.324435318275154,0.3114146341463413,79,326
0.0039976113475859165,0.9634146341463414,0.35,0.19554455445544555,0.32510288065843623,0.3134146341463415,79,325
0.003999052569270134,0.9634146341463414,0.352,0.19602977667493796,0.32577319587628867,0.3154146341463413,79,324
