threshold,tp_ret,fp_sup,tp_kept,fp_kept,tp_total,fp_total,min_metric
0.6121105527638191,91.93758127438231,83.62989323843416,707,46,769,281,83.62989323843416
0.6168341708542714,92.06762028608583,83.62989323843416,708,46,769,281,83.62989323843416
0.6215577889447236,92.06762028608583,82.20640569395017,708,50,769,281,82.20640569395017
0.6262814070351759,92.06762028608583,82.20640569395017,708,50,769,281,82.20640569395017
0.6310050251256282,92.19765929778934,81.85053380782918,709,51,769,281,81.85053380782918
0.6357286432160804,92.32769830949285,81.49466192170819,710,52,769,281,81.49466192170819
0.6404522613065327,92.32769830949285,81.13879003558719,710,53,769,281,81.13879003558719
0.645175879396985,92.32769830949285,81.13879003558719,710,53,769,281,81.13879003558719
0.6498994974874371,92.45773732119636,80.78291814946618,711,54,769,281,80.78291814946618
0.6546231155778894,92.58777633289986,80.42704626334519,712,55,769,281,80.42704626334519
0.6593467336683417,92.71781534460338,80.42704626334519,713,55,769,281,80.42704626334519
0.6640703517587939,92.8478543563069,79.7153024911032,714,57,769,281,79.7153024911032
0.6687939698492462,93.10793237971392,79.35943060498221,716,58,769,281,79.35943060498221
0.6735175879396985,93.36801040312093,79.00355871886121,718,59,769,281,79.00355871886121
0.6782412060301507,93.62808842652795,79.00355871886121,720,59,769,281,79.00355871886121
0.682964824120603,93.75812743823147,78.64768683274022,721,60,769,281,78.64768683274022
0.6876884422110553,94.01820546163849,78.29181494661923,723,61,769,281,78.29181494661923
0.6924120603015075,94.01820546163849,77.22419928825623,723,64,769,281,77.22419928825623
0.6971356783919598,94.148244473342,76.86832740213522,724,65,769,281,76.86832740213522
0.7018592964824121,94.148244473342,76.86832740213522,724,65,769,281,76.86832740213522
0.7065829145728643,94.27828348504552,76.15658362989323,725,67,769,281,76.15658362989323
0.7113065326633166,94.53836150845254,75.80071174377224,727,68,769,281,75.80071174377224
0.7160301507537689,94.53836150845254,75.44483985765125,727,69,769,281,75.44483985765125
0.720753768844221,94.53836150845254,75.08896797153025,727,70,769,281,75.08896797153025
0.7254773869346733,94.66840052015604,74.02135231316727,728,73,769,281,74.02135231316727
0.7302010050251256,94.66840052015604,72.59786476868328,728,77,769,281,72.59786476868328
0.7349246231155778,94.66840052015604,71.88612099644128,728,79,769,281,71.88612099644128
0.7396482412060301,94.66840052015604,70.46263345195729,728,83,769,281,70.46263345195729
0.7443718592964824,94.79843953185956,69.7508896797153,729,85,769,281,69.7508896797153
0.7490954773869346,94.92847854356307,67.97153024911032,730,90,769,281,67.97153024911032
0.7538190954773869,95.05851755526658,67.25978647686833,731,92,769,281,67.25978647686833
0.7585427135678392,95.18855656697009,66.54804270462633,732,94,769,281,66.54804270462633
0.7632663316582914,95.31859557867361,66.19217081850533,733,95,769,281,66.19217081850533
0.7679899497487437,95.44863459037711,65.48042704626334,734,97,769,281,65.48042704626334
0.772713567839196,95.44863459037711,65.12455516014235,734,98,769,281,65.12455516014235
0.7774371859296482,95.57867360208063,64.76868327402136,735,99,769,281,64.76868327402136
0.7821608040201005,95.70871261378413,64.41281138790036,736,100,769,281,64.41281138790036
0.7868844221105528,95.70871261378413,63.345195729537366,736,103,769,281,63.345195729537366
0.791608040201005,95.83875162548765,62.27758007117438,737,106,769,281,62.27758007117438
0.7963316582914572,96.09882964889466,61.92170818505338,739,107,769,281,61.92170818505338
0.8010552763819095,96.3589076723017,61.92170818505338,741,107,769,281,61.92170818505338
0.8057788944723618,96.61898569570872,60.4982206405694,743,111,769,281,60.4982206405694
0.810502512562814,96.61898569570872,60.14234875444839,743,112,769,281,60.14234875444839
