threshold,tp_ret,fp_sup,tp_kept,fp_kept,tp_total,fp_total,min_metric
0.05,57.30622617534943,68.13559322033899,451,94,787,295,57.30622617534943
0.054723618090452265,57.941550190597205,66.10169491525424,456,100,787,295,57.941550190597205
0.05944723618090453,58.06861499364676,64.7457627118644,457,104,787,295,58.06861499364676
0.06417085427135678,58.83100381194409,63.72881355932203,463,107,787,295,58.83100381194409
0.06889447236180904,59.0851334180432,62.71186440677966,465,110,787,295,59.0851334180432
0.07361809045226131,59.46632782719187,62.37288135593219,468,111,787,295,59.46632782719187
0.07834170854271356,60.35578144853876,61.35593220338983,475,114,787,295,60.35578144853876
0.08306532663316582,61.11817026683609,60.0,481,118,787,295,60.0
0.08778894472361809,61.62642947903431,57.96610169491525,485,124,787,295,57.96610169491525
0.09251256281407036,62.64294790343075,57.288135593220346,493,126,787,295,57.288135593220346
0.09723618090452261,63.27827191867853,56.271186440677965,498,129,787,295,56.271186440677965
0.10195979899497487,63.786531130876746,54.91525423728814,502,133,787,295,54.91525423728814
0.10668341708542714,63.9135959339263,53.22033898305085,503,138,787,295,53.22033898305085
0.1114070351758794,65.31130876747142,52.542372881355924,514,140,787,295,52.542372881355924
0.11613065326633165,65.94663278271919,52.20338983050847,519,141,787,295,52.20338983050847
0.12085427135678392,66.32782719186785,51.52542372881356,522,143,787,295,51.52542372881356
0.1255778894472362,66.96315120711563,51.1864406779661,527,144,787,295,51.1864406779661
0.13030150753768843,67.85260482846252,49.152542372881356,534,150,787,295,49.152542372881356
0.1350251256281407,68.7420584498094,48.135593220338976,541,153,787,295,48.135593220338976
0.13974874371859297,69.75857687420584,47.11864406779661,549,156,787,295,47.11864406779661
0.1444723618090452,70.52096569250318,46.440677966101696,555,158,787,295,46.440677966101696
0.14919597989949748,71.0292249047014,45.08474576271186,559,162,787,295,45.08474576271186
0.15391959798994975,71.15628970775096,44.067796610169495,560,165,787,295,44.067796610169495
0.158643216080402,71.91867852604828,43.050847457627114,566,168,787,295,43.050847457627114
0.16336683417085426,72.42693773824651,41.69491525423729,570,172,787,295,41.69491525423729
0.16809045226130653,72.80813214739517,40.67796610169492,573,175,787,295,40.67796610169492
0.17281407035175878,73.3163913595934,40.67796610169492,577,175,787,295,40.67796610169492
0.17753768844221107,74.07878017789072,39.66101694915254,583,178,787,295,39.66101694915254
0.18226130653266331,74.33290978398983,38.305084745762706,585,182,787,295,38.305084745762706
0.18698492462311556,74.58703939008895,38.305084745762706,587,182,787,295,38.305084745762706
0.19170854271356785,74.7141041931385,37.62711864406779,588,184,787,295,37.62711864406779
0.1964321608040201,75.22236340533672,36.94915254237288,592,186,787,295,36.94915254237288
0.20115577889447234,75.73062261753495,36.94915254237288,596,186,787,295,36.94915254237288
0.20587939698492463,76.23888182973316,36.610169491525426,600,187,787,295,36.610169491525426
0.21060301507537688,76.62007623888184,36.27118644067797,603,188,787,295,36.27118644067797
0.21532663316582912,77.0012706480305,34.91525423728814,606,192,787,295,34.91525423728814
0.22005025125628142,77.38246505717916,34.237288135593225,609,194,787,295,34.237288135593225
0.22477386934673366,77.50952986022871,34.237288135593225,610,194,787,295,34.237288135593225
0.2294974874371859,77.63659466327827,33.55932203389831,611,196,787,295,33.55932203389831
0.2342211055276382,77.89072426937739,32.88135593220339,613,198,787,295,32.88135593220339
0.23894472361809044,78.1448538754765,32.88135593220339,615,198,787,295,32.88135593220339
0.24366834170854268,78.1448538754765,32.54237288135593,615,199,787,295,32.54237288135593
0.24839195979899498,78.65311308767471,32.20338983050848,619,200,787,295,32.20338983050848
0.2531155778894472,79.16137229987294,32.20338983050848,623,200,787,295,32.20338983050848
