threshold,tp_ret,fp_sup,tp_kept,fp_kept,tp_total,fp_total,min_metric
0.5176381909547738,58.46925972396487,84.61538461538461,466,12,797,78,58.46925972396487
0.5223618090452261,58.46925972396487,83.33333333333334,466,13,797,78,58.46925972396487
0.5270854271356784,58.46925972396487,83.33333333333334,466,13,797,78,58.46925972396487
0.5318090452261306,58.59473023839398,83.33333333333334,467,13,797,78,58.59473023839398
0.5365326633165829,58.59473023839398,83.33333333333334,467,13,797,78,58.59473023839398
0.5412562814070352,58.84567126725219,82.05128205128204,469,14,797,78,58.84567126725219
0.5459798994974874,59.096612296110415,82.05128205128204,471,14,797,78,59.096612296110415
0.5507035175879397,59.222082810539526,82.05128205128204,472,14,797,78,59.222082810539526
0.555427135678392,59.34755332496863,82.05128205128204,473,14,797,78,59.34755332496863
0.5601507537688443,59.34755332496863,80.76923076923077,473,15,797,78,59.34755332496863
0.5648743718592965,59.59849435382685,80.76923076923077,475,15,797,78,59.59849435382685
0.5695979899497488,59.72396486825596,80.76923076923077,476,15,797,78,59.72396486825596
0.574321608040201,59.974905897114176,80.76923076923077,478,15,797,78,59.974905897114176
0.5790452261306532,60.10037641154329,79.48717948717949,479,16,797,78,60.10037641154329
0.5837688442211055,60.35131744040151,79.48717948717949,481,16,797,78,60.35131744040151
0.5884924623115578,60.47678795483061,78.2051282051282,482,17,797,78,60.47678795483061
0.59321608040201,60.727728983688834,78.2051282051282,484,17,797,78,60.727728983688834
0.5979396984924623,60.853199498117945,78.2051282051282,485,17,797,78,60.853199498117945
0.6026633165829146,60.853199498117945,78.2051282051282,485,17,797,78,60.853199498117945
0.6073869346733668,61.10414052697616,78.2051282051282,487,17,797,78,61.10414052697616
0.6121105527638191,61.22961104140527,78.2051282051282,488,17,797,78,61.22961104140527
0.6168341708542714,61.22961104140527,78.2051282051282,488,17,797,78,61.22961104140527
0.6215577889447236,61.22961104140527,76.92307692307692,488,18,797,78,61.22961104140527
0.6262814070351759,61.22961104140527,76.92307692307692,488,18,797,78,61.22961104140527
0.6310050251256282,61.35508155583438,76.92307692307692,489,18,797,78,61.35508155583438
0.6357286432160804,61.480552070263485,76.92307692307692,490,18,797,78,61.480552070263485
0.6404522613065327,61.606022584692596,76.92307692307692,491,18,797,78,61.606022584692596
0.645175879396985,61.98243412797992,76.92307692307692,494,18,797,78,61.98243412797992
0.6498994974874371,61.98243412797992,76.92307692307692,494,18,797,78,61.98243412797992
0.6546231155778894,62.23337515683814,76.92307692307692,496,18,797,78,62.23337515683814
0.6593467336683417,62.484316185696365,76.92307692307692,498,18,797,78,62.484316185696365
0.6640703517587939,62.484316185696365,76.92307692307692,498,18,797,78,62.484316185696365
0.6687939698492462,62.60978670012547,76.92307692307692,499,18,797,78,62.60978670012547
0.6735175879396985,62.73525721455458,76.92307692307692,500,18,797,78,62.73525721455458
0.6782412060301507,62.73525721455458,74.35897435897436,500,20,797,78,62.73525721455458
0.682964824120603,62.73525721455458,74.35897435897436,500,20,797,78,62.73525721455458
0.6876884422110553,62.9861982434128,74.35897435897436,502,20,797,78,62.9861982434128
0.6924120603015075,62.9861982434128,74.35897435897436,502,20,797,78,62.9861982434128
0.6971356783919598,62.9861982434128,74.35897435897436,502,20,797,78,62.9861982434128
0.7018592964824121,63.111668757841905,71.7948717948718,503,22,797,78,63.111668757841905
0.7065829145728643,63.111668757841905,71.7948717948718,503,22,797,78,63.111668757841905
0.7113065326633166,63.362609786700126,71.7948717948718,505,22,797,78,63.362609786700126
0.7160301507537689,63.73902132998745,71.7948717948718,508,22,797,78,63.73902132998745
0.720753768844221,63.73902132998745,71.7948717948718,508,22,797,78,63.73902132998745
0.7254773869346733,64.11543287327478,70.51282051282051,511,23,797,78,64.11543287327478
0.7302010050251256,64.2409033877039,70.51282051282051,512,23,797,78,64.2409033877039
0.7349246231155778,64.36637390213299,70.51282051282051,513,23,797,78,64.36637390213299
0.7396482412060301,64.74278544542032,70.51282051282051,516,23,797,78,64.74278544542032
0.7443718592964824,64.74278544542032,70.51282051282051,516,23,797,78,64.74278544542032
0.7490954773869346,64.99372647427855,69.23076923076923,518,24,797,78,64.99372647427855
0.7538190954773869,65.11919698870766,69.23076923076923,519,24,797,78,65.11919698870766
0.7585427135678392,65.24466750313677,69.23076923076923,520,24,797,78,65.24466750313677
0.7632663316582914,65.49560853199498,69.23076923076923,522,24,797,78,65.49560853199498
0.7679899497487437,65.99749058971142,69.23076923076923,526,24,797,78,65.99749058971142
0.772713567839196,65.99749058971142,69.23076923076923,526,24,797,78,65.99749058971142
0.7774371859296482,66.62484316185696,69.23076923076923,531,24,797,78,66.62484316185696
0.7821608040201005,66.75031367628607,67.94871794871796,532,25,797,78,66.75031367628607
0.7868844221105528,66.87578419071518,67.94871794871796,533,25,797,78,66.87578419071518
0.791608040201005,67.1267252195734,66.66666666666667,535,26,797,78,66.66666666666667
0.7963316582914572,67.1267252195734,66.66666666666667,535,26,797,78,66.66666666666667
0.8010552763819095,67.1267252195734,66.66666666666667,535,26,797,78,66.66666666666667
0.8057788944723618,67.37766624843162,65.38461538461539,537,27,797,78,65.38461538461539
0.810502512562814,67.37766624843162,64.1025641025641,537,28,797,78,64.1025641025641
0.8152261306532663,67.62860727728983,64.1025641025641,539,28,797,78,64.1025641025641
0.8199497487437186,68.00501882057716,64.1025641025641,542,28,797,78,64.1025641025641
0.8246733668341708,68.00501882057716,64.1025641025641,542,28,797,78,64.1025641025641
0.8293969849246231,68.5069008782936,62.82051282051282,546,29,797,78,62.82051282051282
0.8341206030150754,68.6323713927227,62.82051282051282,547,29,797,78,62.82051282051282
0.8388442211055276,69.00878293601004,61.53846153846154,550,30,797,78,61.53846153846154
0.8435678391959799,69.51066499372648,60.25641025641026,554,31,797,78,60.25641025641026
0.8482914572864322,69.76160602258469,58.97435897435898,556,32,797,78,58.97435897435898
0.8530150753768844,70.13801756587202,58.97435897435898,559,32,797,78,58.97435897435898
0.8577386934673367,70.26348808030113,57.692307692307686,560,33,797,78,57.692307692307686
0.862462311557789,70.26348808030113,57.692307692307686,560,33,797,78,57.692307692307686
0.8671859296482411,70.51442910915935,56.41025641025641,562,34,797,78,56.41025641025641
0.8719095477386934,70.51442910915935,56.41025641025641,562,34,797,78,56.41025641025641
0.8766331658291457,71.01631116687578,55.12820512820513,566,35,797,78,55.12820512820513
0.8813567839195979,71.01631116687578,52.56410256410257,566,37,797,78,52.56410256410257
0.8860804020100502,71.267252195734,51.28205128205128,568,38,797,78,51.28205128205128
0.8908040201005025,71.39272271016311,51.28205128205128,569,38,797,78,51.28205128205128
0.8955276381909547,71.39272271016311,51.28205128205128,569,38,797,78,51.28205128205128
0.900251256281407,71.64366373902133,50.0,571,39,797,78,50.0
0.9049748743718593,71.76913425345045,48.71794871794872,572,40,797,78,48.71794871794872
0.9096984924623115,72.02007528230865,47.43589743589743,574,41,797,78,47.43589743589743
0.9144221105527638,72.27101631116687,47.43589743589743,576,41,797,78,47.43589743589743
0.9191457286432161,72.39648682559599,47.43589743589743,577,41,797,78,47.43589743589743
